product_name,description,price,rating,review_title,review_text
"Apple iPhone 12 Pro Max, 128GB, Gold - Fully Unlocked (Renewed)","['This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns it or trades it in for a newer or different model. That product is inspected and tested to work and look like new by Amazon-qualified suppliers. Then, the product is sold as an Amazon Renewed product on Amazon. If not satisfied with the purchase, renewed products are eligible for replacement or refund under the Amazon Renewed Guarantee.']",656.0,4.0,It's worth overall,"The phone comes with 99% of battery life.  It should be the original apple battery because it doesn't feels it is 99%.  But overall the battery is good enough.  The phone has a light scratch on the front, but you won't see it until you watch it closely.  The disappointed is that the charger it come with is totally a garbage.  When you use their charger, the battery percentage is getting lower.  The lighting cable is good though.  I have to use another charger.  Overall, it is still good."
"Apple iPhone XR, US Version, 64GB, Black - AT&T (Renewed)","['With the iPhone XR you get a roomy 6.1-inch display, fast enough performance from Apple\'s A12 Bionic processor and good camera quality in a colorful design and affordable package. Apple has included the all-new Liquid Retina LCD as the display on the iPhone XR.\xa0Apple released the iPhone XR with a smattering of color options. Both the glass back and the metal frame are brightly colored, with the glass using an in-depth seven-layer color process to achieve the rich finish and the Apple-exclusive aluminum alloy anodized to match. Instead of 3D Touch, the iPhone XR replicates the experience through ""Haptic Touch"". Advanced Face ID lets you securely unlock your iPhone and log in to apps with just a glance.']",226.0,3.0,Scratches,I bought my phone and it had some scratches. If you don’t like scratches on ur phone you shouldn’t buy this.
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,5.0,Love it!,"It even came with a fast charger, great conditions, loving it"
"Apple iPhone SE 32 GB Unlocked, Gold","['The Apple iPhone SE is the 1st Generation iPhone SE made in 2016 along with the iPhone 6s and iPhone 6s Plus. The iPhone SE has the same shape as the iPhone 5 and iPhone 5s, but is a lot more powerful. The iPhone 5 and 5s cases will also fit the iPhone SE and vice versa. This iPhone is able to update to the latest version of iOS, that means it runs as good as the most expensive new iPhone, unlike the iPhone 4 iPhone 4s iPhone 5 iPhone 5s iPhone 6 iPhone 6 Plus. This iPhone SE comes in the colors Space Gray, Silver, Gold, and Rose Gold. The iPhone SE is a 4G LTE phone with a 12MP vibrant camera, fingerprint security, Apple pay, fast charging, a Dual-core 1.84 GHz Twister processor, 2 GB RAM memory, 16GB of internal memory, an Apple A9 chipset. The little iPhone might be small, but it is the best and fastest 4 inch smartphone on the market for many years now.']",,1.0,Apple sucks 6 weeks old will not charge,Bought this phone for the wife she contact apple about short battery life she was told to shut down all the factory apps now phone won't even charge i contact apple he told me i should have bought a new phone told me to drive 50 miles to istore very disappointed will never buy anything made by apple
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,5.0,Great phone,No issues. Fantastic.
"Apple iPhone XR, US Version, 64GB, Black - AT&T (Renewed)","['With the iPhone XR you get a roomy 6.1-inch display, fast enough performance from Apple\'s A12 Bionic processor and good camera quality in a colorful design and affordable package. Apple has included the all-new Liquid Retina LCD as the display on the iPhone XR.\xa0Apple released the iPhone XR with a smattering of color options. Both the glass back and the metal frame are brightly colored, with the glass using an in-depth seven-layer color process to achieve the rich finish and the Apple-exclusive aluminum alloy anodized to match. Instead of 3D Touch, the iPhone XR replicates the experience through ""Haptic Touch"". Advanced Face ID lets you securely unlock your iPhone and log in to apps with just a glance.']",226.0,5.0,Is good,Right now is ok
"Apple iPhone 11 Pro Max, US Version, 512GB, Silver - Unlocked (Renewed)","['Shoot amazing videos and photos with the Ultra Wide, Wide, and Telephoto cameras. Capture your best low-light photos with Night mode. Watch HDR movies and shows on the Super Retina XDR display—the brightest iPhone display yet. Experience unprecedented performance with A13 Bionic for gaming, augmented reality (AR), and photography. And get all-day battery life¹ and a new level of water resistance.² All in the first iPhone powerful enough to be called Pro.']",600.0,5.0,iPhone 11 prom max 256gb Like brand new,This product is like brand new. Preforms perfectly. No software issues or glitches. Couldn’t find a single defect on the item. I’m not sure it isn’t brand new.
"Apple iPhone 11 Pro Max, US Version, 512GB, Silver - Unlocked (Renewed)","['Shoot amazing videos and photos with the Ultra Wide, Wide, and Telephoto cameras. Capture your best low-light photos with Night mode. Watch HDR movies and shows on the Super Retina XDR display—the brightest iPhone display yet. Experience unprecedented performance with A13 Bionic for gaming, augmented reality (AR), and photography. And get all-day battery life¹ and a new level of water resistance.² All in the first iPhone powerful enough to be called Pro.']",600.0,1.0,I'm disappointed.,"I was disappointed, because I read on the description that Iphone can cast in water, but unfortunately my Iphone just fell in water and it automatically becomes dysfunctional. frankly I am disappointed."
Apple iPhone 6 64GB Silver 4.7 4G LTE Factory Unlocked GSM Smartphone,"['Combining style and functionality once again Apple delights its numerous clients with the arrival of the next technological masterpiece – the iPhone 6. As expected, the new smartphone is a proud follower of the Apple iPhone family – with its elegant design and lively interface, the iPhone 6 is made for users who demand excellence in mobile communication and technology. Moreover, with the impressive 4.7-Inch Retina HD Display the device allows you to enjoy a great visual experience and stunning graphics. Together with the 8 Megapixel iSight Camera and 1.2 Megapixel FaceTime Camera, which feature 1080p and 720p video recording, improved face detecting and sapphire crystal lens cover you will be able to capture all your precious moments and store pictures and videos on the 64 GB internal memory space provided by Apple. *SIM Card Not Included*']",,5.0,Like New!!!!!,I purchased this phone for my mom and she totally loves it. The phone came like new with very minor signs of use at a price you cant beat! Great deal!
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,1.0,Locked Carrier,"Device was not unlocked, as advertised"
"Apple iPhone XR, US Version, 64GB, Black - AT&T (Renewed)","['With the iPhone XR you get a roomy 6.1-inch display, fast enough performance from Apple\'s A12 Bionic processor and good camera quality in a colorful design and affordable package. Apple has included the all-new Liquid Retina LCD as the display on the iPhone XR.\xa0Apple released the iPhone XR with a smattering of color options. Both the glass back and the metal frame are brightly colored, with the glass using an in-depth seven-layer color process to achieve the rich finish and the Apple-exclusive aluminum alloy anodized to match. Instead of 3D Touch, the iPhone XR replicates the experience through ""Haptic Touch"". Advanced Face ID lets you securely unlock your iPhone and log in to apps with just a glance.']",226.0,5.0,Buen servicio,Buen empacado y protegido.
"Apple iPhone XS, US Version, 256GB, Space Gray - GSM Carriers (Renewed)","['iPhone XS features a 5. 8-inch Super Retina display with custom-built OLED panels for an HDR display that provides the industry’s best color accuracy, true blacks, and remarkable brightness. Advanced Face ID lets you securely unlock your iPhone, log in to apps, and pay with just a glance. The A12 Bionic chip with next-generation Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. A breakthrough 12MP dual-camera system takes your portraits to the next level with Portrait mode, Portrait Lighting, enhanced bokeh, and all-new Depth Control. Water resistance. And iOS 12—the most advanced mobile operating system—with powerful new tools that make iPhone more personal than ever.']",,3.0,I’m planning to replace it,It works though my Memoji doesn’t during FaceTime. Not sure it’s worth what I spent and sometimes it glitches terribly especially when I update or add contacts (weird.) The battery life is absolutely horrible. Takes forever to charge and dies really quickly. It also disconnects my headphones randomly then reconnects. I like it for the most part since I needed it asap but plan to replace soon.
"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)","['The iPhone 8 is the first smartphone by Apple made exclusively of durable glass front and back, engineered to endure dust and water splash. It is powered by the 64-bit “Apple A11 Bionic” processor and has two internal storages available: 64 GB or 256 GB of flash storage. It features a 4.7-inch widescreen multi-touch IPS display (“Retina HD”) and dual cameras – a back 12-megapixel 4K camera with optical image stabilization and a front 7-megapixel “FaceTime HD” camera with 1080p video support.']",161.0,5.0,I love the product and it is everything I expected,I purchased the phone for my daughter and she loves it
"Apple iPhone 11 Pro Max, US Version, 512GB, Silver - Unlocked (Renewed)","['Shoot amazing videos and photos with the Ultra Wide, Wide, and Telephoto cameras. Capture your best low-light photos with Night mode. Watch HDR movies and shows on the Super Retina XDR display—the brightest iPhone display yet. Experience unprecedented performance with A13 Bionic for gaming, augmented reality (AR), and photography. And get all-day battery life¹ and a new level of water resistance.² All in the first iPhone powerful enough to be called Pro.']",600.0,5.0,Love the phone,"Comes with charger, screen protector, SIM card eject pin, and charger block. The phone came in perfect condition. Only took 2 or 3 days to arrive. Battery percentage was at 88% though"
"Apple iPhone 6 Plus Unlocked Cellphone, Gold, 16 GB","['Apple iPhone 6 Plus Unlocked Cellphone, Gold, 16 GB']",,5.0,Best order on amazon so far,"My phone came today and it is AMAZING, no problems setting it up. Phone looks brand as new, mine came with a charger and a glass screen protector on it. I am completely satisfied with my order"
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,5.0,Great choice - greater price!,My iPhone flat died.  This was a blessing in that the move into it was simple and fast.  About half what new phone would cost.
"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)","['The iPhone 8 is the first smartphone by Apple made exclusively of durable glass front and back, engineered to endure dust and water splash. It is powered by the 64-bit “Apple A11 Bionic” processor and has two internal storages available: 64 GB or 256 GB of flash storage. It features a 4.7-inch widescreen multi-touch IPS display (“Retina HD”) and dual cameras – a back 12-megapixel 4K camera with optical image stabilization and a front 7-megapixel “FaceTime HD” camera with 1080p video support.']",161.0,5.0,Iphone,Christmas present
"Apple iPhone 12 Mini 5G, US Version, 128GB, (Product)Red for Verizon (Renewed)","['This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns it or trades it in for a newer or different model. That product is inspected and tested to work and look like new by Amazon-qualified suppliers. Then, the product is sold as an Amazon Renewed product on Amazon. If not satisfied with the purchase, renewed products are eligible for replacement or refund under the Amazon Renewed Guarantee.']",350.0,5.0,Better than described,This thing is like brand new battery health is 99% amazing for the price!
"Apple iPhone 7, 128GB, Red - For AT&T (Renewed)","[""What's in the box: Certified Refurbished iPhone, USB Cable/Adapter.""]",,5.0,cool phone,my phone broke a while ago and this was a decent replacement
Apple iPhone 7 Unlocked Phone 32GB - US Version (Rose Gold),"['The latest iPhone with advanced camera, better battery life, immersive speakers and water resistance!']",,2.0,Losing love from early adopters ...,"I have owned an iPhone 3G, two iPhone 4, one 4S and three iPhone 6s. We also had iPads (from iPad 2 to Air 2). I am quite dissapointed with Apple's recent changes both to iOS and the product lines.<br /><br />The iPhone's ORIGINAL most important feature was that it could host you music. I use my phone for calls almost the entire day. I listen to music and take calls in mu phone and comouter all the time.<br /><br />This means bluetooth is not good. I don't need the radiation, the constant recharging baby sitting, and the cumbersome dongle to charge the phone while using a wired headset. I also have a car without bluetooth, that has an rj plug. The best quality is using the jack. This is a high end stereo speaker, and I have tried bluetooth adapters, and it sounds really awful.<br /><br />My famility has had to replace broken glasses so many times too. The more they make it fancy, the easiest to get them to crack. Since everything is getting integrated, a glass crack means replacing a very expensive screen now (this started with 6S line).<br /><br />I will skip iPhone 7, and have already had my wife tell me she doesn't want it either.<br /><br />I can't rate this phone more than 2 stars. The iPhone 6S gets 3 (due to the screen), the 4S would get 5 (but it's too slow now) and this last phone gets a 2: a hassle to me, overpriced, and requires extra insurance (screen) while being to fragile and thin making the battery small so it can't last me a single day, making the thin phone turn into clumsy one that needs a case.<br /><br />Apple can build products, and make decisions. I can skip those products. But when you make an ecosystem, where switching is very hard, and start taking away choices without consulting, you are abusing your user base.<br /><br />Is this a bad phone? No. But it's much worst than 6S to me, and its predecessors. And compared to them, it's a 3, and one star is taking by the horrendous cross sell that is happening in the AppStore (i don't care one bit iPhone App has an iWatch App, stop telling me: you already know I have no iEatch registered with you). They are also responsible for bringing casinos into into childs lives and those that can't refrain, through the In App purchase model. I am discouting 1 star for that, and retroactively to all other phones as well.<br /><br />The iPhone is still my prefered choice. But I am odds with how its features are evolving in ways that I don't like, and make it an inferior product overall."
"Apple iPhone X, US Version, 256GB, Silver - AT&T (Renewed)","[""What's in the box: Certified Refurbished iPhone, USB Cable/Adapter.""]",264.0,1.0,Una farsa,"El telefono se apaga solo, y marca 60 por ciento de carga de bateria. Luego empieza a titilar el logo de apple. No anda el sensor de proximidad. Desastre"
"Apple iPhone 12, 128GB, Green - AT&T (Renewed)","['This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns it or trades it in for a newer or different model. That product is inspected and tested to work and look like new by Amazon-qualified suppliers. Then, the product is sold as an Amazon Renewed product on Amazon. If not satisfied with the purchase, renewed products are eligible for replacement or refund under the Amazon Renewed Guarantee.']",447.97,1.0,Defective phone. Do not recommend.,iPhone constantly says no service. It has done this since phone was received and connected. I thought it was the service provider so I switched services and it is still doing it. I have tried everything that google says to fix it and nothing has worked. Not sure if I was sent a defective phone or what. Unsatisfied with product.
"Apple iPhone XR, US Version, 64GB, Black - AT&T (Renewed)","['With the iPhone XR you get a roomy 6.1-inch display, fast enough performance from Apple\'s A12 Bionic processor and good camera quality in a colorful design and affordable package. Apple has included the all-new Liquid Retina LCD as the display on the iPhone XR.\xa0Apple released the iPhone XR with a smattering of color options. Both the glass back and the metal frame are brightly colored, with the glass using an in-depth seven-layer color process to achieve the rich finish and the Apple-exclusive aluminum alloy anodized to match. Instead of 3D Touch, the iPhone XR replicates the experience through ""Haptic Touch"". Advanced Face ID lets you securely unlock your iPhone and log in to apps with just a glance.']",226.0,2.0,I realize it’s a refurbished unit,"Refurbished iPhone - wasn’t cleaned that well - still had dead skin and dander in the earpiece, one side of the speakers on bottom doesn’t seem to work, and the screen has some scratches in it. It’s better then the phone that I had and it was affordable at the time."
"Apple iPhone XS Max, US Version, 256GB, Gold - AT&T (Renewed)","['iPhone XS Max has a 6.5-inch all-screen Super Retina display. The back is glass, and there\'s a stainless steel band around the frame. The side button is on the right side of the device. There are 12MP wide-angle and telephoto cameras on the back. There\'s a Quad-LED True Tone flash on the back and a SIM tray on the right side that holds a ""fourth form factor"" (4FF) nano-SIM card. The IMEI is etched on the SIM tray.']",284.99,5.0,Fantastic phone,This phone is AWESOME! My service provider refused to activate it because it didnt come straight from an Apple store so I had to return but omfg it's such a dope phone.
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,1.0,"Selling stolen, blacklisted phones!",My cellular provider disabled my account because this phone is blacklisted. I was unable to use my service for a few days...I have a business to run and my cell number is the main number for my company.  Neither Amazon nor the seller were at all apologetic for the inconvenience!
"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)","['The iPhone 8 is the first smartphone by Apple made exclusively of durable glass front and back, engineered to endure dust and water splash. It is powered by the 64-bit “Apple A11 Bionic” processor and has two internal storages available: 64 GB or 256 GB of flash storage. It features a 4.7-inch widescreen multi-touch IPS display (“Retina HD”) and dual cameras – a back 12-megapixel 4K camera with optical image stabilization and a front 7-megapixel “FaceTime HD” camera with 1080p video support.']",161.0,2.0,doa,"2 stars because first order of this worked perfectly, was sent a phone where home button doesnt exist, will be returning"
"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)","['The iPhone 8 is the first smartphone by Apple made exclusively of durable glass front and back, engineered to endure dust and water splash. It is powered by the 64-bit “Apple A11 Bionic” processor and has two internal storages available: 64 GB or 256 GB of flash storage. It features a 4.7-inch widescreen multi-touch IPS display (“Retina HD”) and dual cameras – a back 12-megapixel 4K camera with optical image stabilization and a front 7-megapixel “FaceTime HD” camera with 1080p video support.']",161.0,1.0,Battery life sucks!,Battery will not stay charged.
"Apple iPhone XR, US Version, 64GB, Black - AT&T (Renewed)","['With the iPhone XR you get a roomy 6.1-inch display, fast enough performance from Apple\'s A12 Bionic processor and good camera quality in a colorful design and affordable package. Apple has included the all-new Liquid Retina LCD as the display on the iPhone XR.\xa0Apple released the iPhone XR with a smattering of color options. Both the glass back and the metal frame are brightly colored, with the glass using an in-depth seven-layer color process to achieve the rich finish and the Apple-exclusive aluminum alloy anodized to match. Instead of 3D Touch, the iPhone XR replicates the experience through ""Haptic Touch"". Advanced Face ID lets you securely unlock your iPhone and log in to apps with just a glance.']",226.0,5.0,Awesome purchase !,"First time buying used phone online, was nervous. But super glad that I did it! I LOVE my phone. It looks brand new. Works great and even came with case and screen protector . Would buy again !"
"Apple iPhone X, US Version, 256GB, Silver - AT&T (Renewed)","[""What's in the box: Certified Refurbished iPhone, USB Cable/Adapter.""]",264.0,2.0,Worked for a month,"i got this one month ago, it came with a screen protector not properly placed on it. 3 weeks pass and now my left side of my phone doesnt work which is weird but i assumed it to be the poorly placed screen protector i get a new protector and take off old one b4 applying i realize it wasnt the protector. meaning there was something wrong internally now even more of the left doesnt worki cant push anything left of the a button on the keyboard"
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,5.0,Great value for the money,My grandson loves this phone! I bought it for him for his birthday. The price is great and it works absolutely fine. He is very happy that I bought it for him.
"Apple iPhone 13, 128GB, Green - T-Mobile (Renewed)","[""Your new superpower. A superbright display in a durable design. Hollywood-worthy video shooting made easy. A lightning-fast chip. And a big boost in battery life you'll notice every day.""]",598.0,4.0,Impressed with “Amazon renewed” so far,"Been considering getting back on the iOS train for a little while. Still prefer the flexibility of Android/pixel phones, but with the rest of the family on iOS, well… anyways:<br /><br />Why I like Amazon Renewed:<br /><br />I will don’t like “the Apple Tax” (stuff is more expensive cuz “the quality” blah blah blah)<br /><br />I don’t “need” the latest device. 1year old devices are pretty good still<br /><br />Renewed sounded like a good option. Device is in good shape, price was much better than new. They made me happy when delivery showed 5 days, and the device arrived early (in 3days) “under promise, over-deliver” right?)<br /><br />The device<br />Screen is perfect, battery has 88% life, functions all check out. Couple scratches on the case (was totally aware before purchasing).<br /><br />All in all a great deal for the price."
"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)","['The iPhone 8 is the first smartphone by Apple made exclusively of durable glass front and back, engineered to endure dust and water splash. It is powered by the 64-bit “Apple A11 Bionic” processor and has two internal storages available: 64 GB or 256 GB of flash storage. It features a 4.7-inch widescreen multi-touch IPS display (“Retina HD”) and dual cameras – a back 12-megapixel 4K camera with optical image stabilization and a front 7-megapixel “FaceTime HD” camera with 1080p video support.']",161.0,1.0,"Great value, poor quality","Battery no good, kept cutting off, not clear. I did return it"
"Apple iPhone XS Max, US Version, 256GB, Gold - AT&T (Renewed)","['iPhone XS Max has a 6.5-inch all-screen Super Retina display. The back is glass, and there\'s a stainless steel band around the frame. The side button is on the right side of the device. There are 12MP wide-angle and telephoto cameras on the back. There\'s a Quad-LED True Tone flash on the back and a SIM tray on the right side that holds a ""fourth form factor"" (4FF) nano-SIM card. The IMEI is etched on the SIM tray.']",284.99,5.0,"This IPhone is like new, I love it👌🏾",Like new 👌🏾
"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)","['The iPhone 8 is the first smartphone by Apple made exclusively of durable glass front and back, engineered to endure dust and water splash. It is powered by the 64-bit “Apple A11 Bionic” processor and has two internal storages available: 64 GB or 256 GB of flash storage. It features a 4.7-inch widescreen multi-touch IPS display (“Retina HD”) and dual cameras – a back 12-megapixel 4K camera with optical image stabilization and a front 7-megapixel “FaceTime HD” camera with 1080p video support.']",161.0,2.0,this iphone broke within 3 months,i shouldve bought insurance.  I just didnt think the phone would break in 3 months.  now the kid has to use a<br />iphone 6 borrowed from a family member.  you get what you pay for.
"Apple iPhone SE 64 GB Verizon, Space Gray","['Welcome to iPhone SE, the most powerful 4-inch phone ever. To create it, we started with a beloved design, then reinvented it from the inside out. The A9 is the same advanced chip used in iPhone 6s. The 12-megapixel camera captures incredible photos and 4K videos. And Live Photos bring your images to life. The result is an iPhone that looks small. But lives large. *SIM Card Not Included*']",,5.0,Five Stars,"Got the phone and it works fine, just like buying one from the apple store."
"Apple iPhone SE (2nd Generation), US Version, 128GB, Red for GSM (Renewed)","[""iPhone SE is the powerful 4.7-inch iPhone. Features A13 Bionic, one of the fastest chips in a smartphone, for incredible performance in apps, games, and photography. Portrait mode for studio-quality portraits and six lighting effects. Next-generation Smart HDR for incredible detail across highlights and shadows. Cinematic-quality 4K video. And all the advanced features of iOS. With long battery life and water resistance, it's so much of the iPhone you love, in a not so big size.""]",156.15,3.0,Its an iPhone…,High quality Refurbished iphone with 86% battery..I agree with high quality description …the battery was 86% indeed when received but dropped to 80% in one week of use. Now I am getting degraded battery notification…never buying refurbished phone again.
"Apple iPhone X, US Version, 256GB, Silver - AT&T (Renewed)","[""What's in the box: Certified Refurbished iPhone, USB Cable/Adapter.""]",264.0,5.0,Great phone,Love the product
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,5.0,👍🏽Great phone! 10/10 recommend,[[VIDEOID:e35a5d88e844c7b726123d171315d7f5]] Phone came great. It had no scratches and the battery life was 85%. The phone did come completely dead but overall nice.<br /><br />Downside:<br />The charger phone the phone is pretty lousy 🥲
"Apple iPhone 8 Plus, 256GB, Space Gray - For GSM (Renewed)","[""iPhone 8 Plus introduces an all‑new glass design. The world's most popular camera, now even better. The smartest, most powerful chip ever in a smartphone. Wireless charging that’s truly effortless. And augmented reality experiences never before possible. iPhone 8 Plus. A new generation of iPhone.""]",275.0,5.0,Worth the price,Wife loved it
"Apple iPhone XS, US Version, 256GB, Space Gray - GSM Carriers (Renewed)","['iPhone XS features a 5. 8-inch Super Retina display with custom-built OLED panels for an HDR display that provides the industry’s best color accuracy, true blacks, and remarkable brightness. Advanced Face ID lets you securely unlock your iPhone, log in to apps, and pay with just a glance. The A12 Bionic chip with next-generation Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. A breakthrough 12MP dual-camera system takes your portraits to the next level with Portrait mode, Portrait Lighting, enhanced bokeh, and all-new Depth Control. Water resistance. And iOS 12—the most advanced mobile operating system—with powerful new tools that make iPhone more personal than ever.']",,2.0,problema con la pantalla,"problema con la pantalla, al iniciar todo bien luego de unas horas no respondía y quedaba bloqueado...al llevarlo al técnico era problema del touch de la pantalla que tuve que cambiar..."
"Apple iPhone 12 Pro 5G, US Version, 512GB, Graphite - Unlocked (Renewed)","['This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns it or trades it in for a newer or different model. That product is inspected and tested to work and look like new by Amazon-qualified suppliers. Then, the product is sold as an Amazon Renewed product on Amazon. If not satisfied with the purchase, renewed products are eligible for replacement or refund under the Amazon Renewed Guarantee.']",620.0,5.0,Battery life was at 100% so worth it,It had no scratches or anything it looks like it’s brand new and the battery life is at 100%
"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)","['The iPhone 8 is the first smartphone by Apple made exclusively of durable glass front and back, engineered to endure dust and water splash. It is powered by the 64-bit “Apple A11 Bionic” processor and has two internal storages available: 64 GB or 256 GB of flash storage. It features a 4.7-inch widescreen multi-touch IPS display (“Retina HD”) and dual cameras – a back 12-megapixel 4K camera with optical image stabilization and a front 7-megapixel “FaceTime HD” camera with 1080p video support.']",161.0,1.0,"bad,bad,bad","I'm afraid the only good thing I can say was the FexEx shipping.  Overwise, here we go.  First the phone came DOA on arrival, completely discharged.  Secondly the housing was replaced with a cheap Chinese reproduction.  Lastly the Screen had several major flaws, that held at two arms length could be easily seen.  Finally I will say battery heath was a disappointing 86%  This phone is at best worth $130-40 dollars.  It is a iphone and it has 256gb flash  that is the only high point.  I do not like to give bad reviews, but well I am a bit upset that seller under estimated me and expected me to  be happy."
"Apple iPhone X, US Version, 256GB, Silver - AT&T (Renewed)","[""What's in the box: Certified Refurbished iPhone, USB Cable/Adapter.""]",264.0,5.0,I like it,"I had one when it was new. Paid for insurance, blah blah.<br />Lost it. Couldn't afford the deductible.<br />Now that I can afford about what the deductible costs, ($390) this phone costs $304... so I just bought it outright this time. I loved it before. I missed it when it was gone, Now I have it again. Wohoo."
"Apple iPhone SE 32 GB Unlocked, Gold","['The Apple iPhone SE is the 1st Generation iPhone SE made in 2016 along with the iPhone 6s and iPhone 6s Plus. The iPhone SE has the same shape as the iPhone 5 and iPhone 5s, but is a lot more powerful. The iPhone 5 and 5s cases will also fit the iPhone SE and vice versa. This iPhone is able to update to the latest version of iOS, that means it runs as good as the most expensive new iPhone, unlike the iPhone 4 iPhone 4s iPhone 5 iPhone 5s iPhone 6 iPhone 6 Plus. This iPhone SE comes in the colors Space Gray, Silver, Gold, and Rose Gold. The iPhone SE is a 4G LTE phone with a 12MP vibrant camera, fingerprint security, Apple pay, fast charging, a Dual-core 1.84 GHz Twister processor, 2 GB RAM memory, 16GB of internal memory, an Apple A9 chipset. The little iPhone might be small, but it is the best and fastest 4 inch smartphone on the market for many years now.']",,4.0,Four Stars,i like it
"Apple iPhone XR, US Version, 64GB, Black - AT&T (Renewed)","['With the iPhone XR you get a roomy 6.1-inch display, fast enough performance from Apple\'s A12 Bionic processor and good camera quality in a colorful design and affordable package. Apple has included the all-new Liquid Retina LCD as the display on the iPhone XR.\xa0Apple released the iPhone XR with a smattering of color options. Both the glass back and the metal frame are brightly colored, with the glass using an in-depth seven-layer color process to achieve the rich finish and the Apple-exclusive aluminum alloy anodized to match. Instead of 3D Touch, the iPhone XR replicates the experience through ""Haptic Touch"". Advanced Face ID lets you securely unlock your iPhone and log in to apps with just a glance.']",226.0,5.0,Just a couple scratching other than that perfect,I loveeee
"Apple Iphone X, 256GB, Space Gray - Fully Unlocked (Renewed)","['Apple Iphone X, 256GB, Space Gray - Fully Unlocked (Renewed)']",295.0,3.0,Great! But...,"Ok. So I broke my iPhone X recently. And I didn’t want to spend another $1000 on a new iPhone at the moment because personally the 11 Pro really doesn’t fit the criteria for the next iPhone I want to call my daily driver. That’s where this iPhone X comes into play. I wanted the same thing I had but, just works and is not broken. This iPhone is in spectacular condition. Whoever the previous owner was took EXTREME care of it. I don’t even see a scratch on the body. But not everything is bells and whistles. This iPhone’s telephoto lens is kinda messed up. It’s not visibly cracked but there might be a problem with the iris. I could live with that because to be honest I don’t take portrait mode or zoomed photos often anyways. But here’s where my gripe is. The Digitizer. The screen has random touches in this one spot and it’s kind of bugging me. The first 2 days I didn’t even see this at all. It was functional and well. But it started having this problem. This would’ve have been a 4 star review had the screen worked properly."
